@relation 'tweets-weka.filters.unsupervised.attribute.StringToWordVector-R5-W1000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"-weka.filters.unsupervised.attribute.Remove-R31-1606,1608-1898,1900-2501-weka.filters.unsupervised.attribute.Reorder-R2-last,1-weka.filters.unsupervised.attribute.Reorder-R2-last,1-weka.filters.unsupervised.attribute.Reorder-R2-last,1'

@attribute vader_polarity numeric
@attribute negative_words numeric
@attribute O numeric
@attribute V numeric
@attribute D numeric
@attribute A numeric
@attribute N numeric
@attribute ',' numeric
@attribute ^ numeric
@attribute L numeric
@attribute ~ numeric
@attribute @ numeric
@attribute U numeric
@attribute $ numeric
@attribute E numeric
@attribute ! numeric
@attribute & numeric
@attribute R numeric
@attribute # numeric
@attribute G numeric
@attribute T numeric
@attribute M numeric
@attribute X numeric
@attribute S numeric
@attribute Z numeric
@attribute Y numeric
@attribute 0 numeric
@attribute obama numeric
@attribute romney numeric
@attribute positive_words numeric
@attribute sentence_length numeric
@attribute sentiment {pro_obama,pro_romney}

@data
{0 1,3 1,5 1,6 5,8 1,27 1,30 89,31 pro_romney}
{2 2,3 4,4 2,5 1,6 3,8 2,9 1,17 1,27 1,29 1,30 107}
{6 1,8 1,13 1,19 1,27 1,30 19}
{1 2,2 1,3 4,4 2,5 1,6 6,8 3,17 1,27 1,30 129,31 pro_romney}
{1 1,4 2,6 5,7 1,8 1,16 1,27 1,29 1,30 59,31 pro_romney}
{0 1,2 1,3 4,4 1,5 1,6 3,8 6,9 1,19 1,27 1,29 1,30 129}
{4 1,6 6,8 1,13 1,27 1,30 70}
{0 1,3 3,8 2,27 1,29 1,30 34}
{1 4,3 2,5 3,6 4,7 1,8 4,27 1,29 1,30 112,31 pro_romney}
{1 1,3 1,6 5,8 2,13 2,20 1,27 1,30 77,31 pro_romney}
{0 1,1 1,2 1,3 2,4 2,5 3,6 6,8 1,17 2,19 1,28 1,29 1,30 128}
{3 2,5 1,6 2,7 1,8 3,17 1,28 1,30 68,31 pro_romney}
{0 1,1 1,2 4,3 8,6 3,8 2,9 1,17 1,22 1,27 1,28 1,29 1,30 126,31 pro_romney}
{0 1,2 3,3 3,4 2,6 4,8 8,9 1,28 1,30 119,31 pro_romney}
{1 5,2 3,3 3,4 3,6 6,7 1,8 1,19 1,27 1,30 99,31 pro_romney}
{1 2,3 1,6 2,8 1,27 1,30 30,31 pro_romney}
{1 1,2 2,3 6,4 3,5 1,6 4,8 3,13 1,28 1,29 1,30 135}
{0 1,1 2,3 4,4 4,5 2,6 5,7 1,8 3,15 1,16 1,27 1,30 132,31 pro_romney}
{2 1,3 2,6 5,8 3,16 1,19 2,27 1,30 109,31 pro_romney}
{3 1,5 2,6 4,8 2,27 1,28 1,30 66}
{0 1,1 2,2 3,3 8,4 3,5 1,6 4,8 1,9 1,17 2,28 1,30 132}
{1 1,3 1,4 2,6 4,8 3,27 1,30 63,31 pro_romney}
{4 1,6 4,8 3,27 1,28 1,30 50}
{0 1,2 1,3 1,4 2,5 1,6 6,8 1,19 1,27 1,29 1,30 103}
{0 1,1 1,2 2,3 1,4 1,5 1,6 6,7 1,8 4,27 1,30 104}
{0 1,1 1,3 4,4 2,5 1,6 4,8 6,13 1,19 1,27 1,28 1,29 2,30 119}
{2 1,3 7,4 2,6 3,8 4,16 1,17 2,22 1,28 1,30 126}
{1 1,2 1,3 7,4 4,6 5,8 3,9 1,27 1,28 1,29 1,30 127}
{1 2,3 1,5 2,6 6,8 3,17 1,27 1,30 109,31 pro_romney}
{0 1,1 2,2 1,3 7,4 1,5 2,6 4,8 1,13 2,17 1,27 1,30 133,31 pro_romney}
{0 1,3 2,8 3,9 1,17 3,27 1,28 1,29 1,30 61}
{2 2,3 6,4 1,6 2,8 1,17 1,27 1,30 74}
{0 1,1 1,3 2,5 3,6 6,8 4,13 1,16 1,17 1,20 1,27 1,28 1,29 3,30 128,31 pro_romney}
{3 4,4 2,5 2,6 5,8 3,16 1,17 1,27 1,30 131,31 pro_romney}
{3 3,6 2,7 1,8 6,9 1,28 1,30 103,31 pro_romney}
{2 1,3 2,4 1,6 6,8 3,17 1,27 1,29 1,30 83,31 pro_romney}
{0 1,2 1,3 4,4 1,6 3,8 4,9 1,16 1,17 2,28 1,29 1,30 105}
{2 2,3 2,6 4,8 3,27 1,29 1,30 84,31 pro_romney}
{0 1,1 1,3 3,4 1,5 1,6 6,8 3,13 1,15 1,17 2,24 1,28 1,29 1,30 128}
{0 1,2 3,3 5,4 2,6 3,7 1,8 2,15 1,16 1,17 2,28 1,29 2,30 126}
{0 1,1 1,2 6,3 8,5 1,8 3,9 1,15 1,27 1,28 1,29 1,30 120}
{0 1,1 2,2 2,3 2,4 1,6 4,8 3,17 1,19 1,27 1,30 98,31 pro_romney}
{3 1,6 2,8 1,27 1,30 34,31 pro_romney}
{1 1,3 4,4 2,5 2,6 7,8 2,13 1,20 1,27 1,30 127,31 pro_romney}
{1 1,2 1,3 4,4 1,6 3,8 1,13 1,17 1,19 1,28 1,30 80}
{0 1,2 4,3 6,4 2,5 1,6 4,8 4,17 1,28 1,29 1,30 134}
{1 1,2 6,3 8,4 2,6 4,7 1,8 1,17 1,27 1,30 127,31 pro_romney}
{1 1,3 3,4 1,6 5,8 4,13 1,27 1,30 119,31 pro_romney}
{1 1,2 1,3 4,6 2,8 6,13 1,17 1,19 1,20 1,28 1,29 1,30 100}
{1 2,3 2,4 1,5 1,6 4,7 1,8 3,13 2,28 1,30 100}
{4 1,6 2,8 3,28 1,30 39,31 pro_romney}
{3 3,4 1,5 2,6 3,8 2,9 1,13 1,16 1,17 1,19 2,27 1,29 1,30 113,31 pro_romney}
{0 1,2 1,3 4,4 1,5 1,6 2,7 1,8 6,15 1,17 1,28 1,29 1,30 109}
{0 1,1 1,2 1,3 6,4 4,5 1,6 5,8 2,27 1,29 1,30 129}
{1 1,5 1,6 7,8 2,16 1,27 1,30 75,31 pro_romney}
{0 1,2 3,3 5,5 3,6 3,7 2,8 3,13 1,15 1,27 1,29 2,30 132}
{3 1,4 1,5 1,6 3,8 2,13 4,30 86,31 pro_romney}
{3 1,5 3,6 3,8 1,28 1,30 52,31 pro_romney}
{0 1,3 4,4 1,5 2,6 1,9 1,17 2,19 1,20 1,29 1,30 92}
{1 1,3 2,6 6,8 6,19 1,28 1,30 107,31 pro_romney}
{3 1,8 2,13 1,27 1,28 1,30 31}
{1 2,2 1,3 4,4 3,5 3,6 5,8 2,16 1,17 1,27 1,28 1,30 138}
{1 2,2 2,3 5,4 2,5 1,6 3,8 1,16 1,17 3,19 1,20 1,28 1,29 1,30 130}
{1 2,3 7,4 4,6 5,7 1,8 2,9 1,13 1,16 1,20 1,27 1,30 126,31 pro_romney}
{0 1,2 1,3 4,6 2,8 3,20 1,27 1,28 1,30 71,31 pro_romney}
{1 1,2 2,3 4,4 2,6 8,7 3,8 1,16 1,19 1,20 1,27 1,30 127,31 pro_romney}
{0 1,4 1,6 1,8 1,15 1,27 1,30 13}
{0 1,2 1,3 2,5 1,6 3,7 1,8 1,13 2,27 1,30 70}
{0 1,1 1,2 1,3 5,5 1,6 3,7 1,8 2,9 1,13 1,15 3,16 1,17 3,27 1,29 2,30 128,31 pro_romney}
{0 1,2 2,3 4,4 3,5 3,6 4,7 1,8 2,13 1,16 1,17 1,28 1,29 2,30 127,31 pro_romney}
{3 1,8 1,27 1,30 13,31 pro_romney}
{0 1,2 2,3 7,5 1,8 4,16 1,27 1,28 1,29 1,30 112,31 pro_romney}
{2 1,3 3,6 2,8 4,17 2,27 1,28 1,30 85}
{2 2,3 7,4 2,5 2,6 1,7 2,8 2,17 1,28 1,30 99,31 pro_romney}
{3 1,4 2,6 3,8 1,28 1,30 54,31 pro_romney}
{3 2,4 1,6 1,8 4,27 1,28 1,30 64}
{0 1,2 2,3 6,4 1,6 3,8 4,17 2,27 1,28 1,30 128}
{0 1,3 1,4 3,5 3,6 8,7 1,8 1,13 1,27 1,29 2,30 118,31 pro_romney}
{0 1,2 4,3 5,4 1,6 4,8 1,15 1,16 2,22 1,27 1,29 1,30 132,31 pro_romney}
{0 1,3 4,4 2,5 1,6 6,7 3,8 3,13 3,16 2,17 3,28 1,29 1,30 141}
{0 1,1 1,2 1,3 3,4 1,5 1,6 6,8 2,16 1,17 2,27 1,28 1,29 1,30 130}
{0 1,2 2,3 4,4 2,6 3,8 2,17 2,20 1,27 1,28 1,29 1,30 107}
{2 1,4 1,5 1,6 3,8 1,28 1,30 41}
{0 1,2 1,3 3,5 2,6 3,8 2,27 1,28 1,29 1,30 63,31 pro_romney}
{1 2,2 1,3 3,4 2,5 1,6 4,8 4,17 1,27 1,28 1,30 133}
{0 1,3 2,5 1,6 3,8 4,16 1,17 1,27 1,28 1,29 1,30 70,31 pro_romney}
{1 2,2 1,3 5,5 1,6 3,7 1,8 5,9 1,17 2,20 1,27 1,30 126,31 pro_romney}
{1 2,2 2,3 3,4 1,5 1,6 2,15 1,17 2,28 1,30 86}
{8 3,13 2,26 1,27 1,28 1,30 32,31 pro_romney}
{0 1,3 4,4 1,5 1,6 6,8 2,9 1,16 1,17 1,28 1,29 1,30 127,31 pro_romney}
{1 1,2 2,3 3,6 1,7 1,8 3,27 1,30 56}
{1 1,3 2,4 1,6 3,8 1,15 1,27 1,30 57,31 pro_romney}
{1 1,3 3,4 1,6 4,7 1,8 3,28 1,30 80}
{0 1,6 4,7 2,8 2,13 2,27 1,30 66,31 pro_romney}
{2 1,3 3,6 2,8 3,9 1,28 1,30 70}
{0 1,2 1,3 3,4 2,6 5,8 3,15 2,17 1,20 1,28 1,30 124,31 pro_romney}
{1 1,2 3,3 4,4 4,6 4,8 3,9 1,16 1,19 1,27 1,28 1,30 129,31 pro_romney}
{0 1,2 1,3 5,4 2,5 1,6 2,8 3,13 1,17 4,20 1,27 1,30 122}
{3 5,4 4,5 1,6 6,8 2,9 1,16 1,17 2,28 1,29 1,30 139}
{2 1,3 4,8 1,16 1,28 1,29 1,30 45}
{1 2,2 3,3 6,4 1,5 1,6 2,7 2,8 1,16 1,19 2,28 1,29 1,30 118}
{1 2,3 2,4 2,5 1,6 6,8 2,13 2,27 1,30 93,31 pro_romney}
{0 1,2 1,3 6,4 2,5 2,6 3,8 3,9 1,16 1,17 2,27 1,28 1,30 131}
{6 2,8 3,13 1,27 1,28 1,30 58}
{0 1,1 2,3 2,4 4,5 1,6 5,8 4,27 1,28 1,29 3,30 111,31 pro_romney}
{1 1,3 2,5 1,6 2,8 2,13 2,17 1,28 1,30 71,31 pro_romney}
{0 1,1 3,3 3,5 2,6 4,8 3,17 3,27 1,30 116,31 pro_romney}
{1 1,3 3,4 2,5 2,6 2,8 2,9 1,17 1,20 1,27 1,30 93}
{1 1,2 1,3 5,4 2,5 2,6 5,7 1,8 1,9 1,16 1,17 1,20 1,22 1,28 1,29 1,30 132}
{0 1,2 2,3 4,5 2,6 3,8 5,28 1,29 2,30 104}
{5 1,6 2,8 2,27 1,28 1,30 35,31 pro_romney}
{0 1,1 1,3 2,4 1,5 4,6 4,8 1,9 1,17 1,27 1,29 1,30 98,31 pro_romney}
{1 4,3 5,4 1,5 5,6 3,7 1,8 3,15 1,17 3,27 1,29 1,30 131,31 pro_romney}
{0 1,4 1,5 1,6 4,8 3,27 1,30 62,31 pro_romney}
{0 1,1 1,2 2,3 3,4 1,5 2,6 1,7 1,8 1,13 1,28 1,29 1,30 86}
{6 3,7 1,8 1,27 1,30 24}
{1 1,3 6,6 6,7 1,8 2,15 1,17 1,23 1,27 1,30 128,31 pro_romney}
{2 2,3 4,4 2,8 3,27 1,28 1,30 86}
{0 1,2 2,3 2,4 2,6 6,15 1,17 1,28 1,29 1,30 74}
{0 1,1 1,4 2,5 3,6 3,8 2,9 1,13 2,17 2,28 1,29 1,30 97}
{2 1,3 4,4 2,5 2,6 6,7 1,8 2,17 2,19 1,20 2,28 1,30 123}
{1 1,2 1,3 5,5 2,6 5,8 2,16 1,17 2,19 1,27 1,30 130,31 pro_romney}
{3 3,4 1,6 3,8 2,27 1,28 1,30 60}
{0 1,2 2,3 5,4 2,5 1,6 3,8 2,9 1,17 3,19 1,28 1,29 1,30 128}
{1 2,2 1,3 4,4 2,6 5,8 3,13 4,16 1,17 1,19 2,20 1,27 1,29 1,30 130}
{1 1,2 3,3 8,4 1,5 1,6 1,8 3,16 1,17 3,27 1,28 1,30 128}
{0 1,3 4,4 1,5 2,6 1,8 1,9 1,17 2,20 1,29 1,30 94}
{1 2,3 6,4 3,5 1,6 6,8 4,27 1,28 1,30 124}
{1 4,2 5,3 8,6 6,8 2,13 1,17 1,20 2,28 1,30 137}
{1 1,3 1,4 1,5 1,6 2,8 5,27 1,30 81,31 pro_romney}
{1 4,2 1,3 4,4 1,5 2,6 7,7 2,8 3,16 1,17 1,19 1,28 1,29 1,30 143}
{8 2,15 1,27 1,28 1,30 30}
{1 1,2 3,3 6,4 2,6 5,8 3,13 1,15 1,17 1,28 1,30 130}
{0 1,2 2,3 4,7 1,8 2,27 1,29 1,30 59}
{0 1,1 1,2 2,3 3,4 2,5 2,6 3,8 3,16 1,27 1,29 2,30 97,31 pro_romney}
{0 1,1 1,2 1,3 3,4 1,6 5,8 2,13 1,17 1,28 1,30 90}
{0 1,3 1,5 1,8 5,27 1,28 1,29 1,30 69}
{3 1,5 2,6 3,8 4,19 1,27 1,30 95,31 pro_romney}
{2 4,3 7,4 1,5 2,6 4,8 3,13 2,17 1,27 1,30 138,31 pro_romney}
{1 2,2 1,3 5,4 4,5 1,6 4,8 3,22 1,27 1,30 139,31 pro_romney}
{4 4,5 2,6 5,8 3,16 1,28 1,30 103}
{1 1,2 2,3 6,4 2,6 4,8 4,27 1,28 1,30 124,31 pro_romney}
{1 3,3 2,4 1,5 1,6 7,8 2,16 1,27 1,30 92,31 pro_romney}
{1 1,3 1,4 2,5 1,6 2,8 1,16 1,28 1,30 49}
{0 1,1 1,3 3,4 1,5 2,6 8,8 4,13 1,27 1,28 1,30 118}
{0 1,3 1,5 1,6 3,8 1,13 1,19 1,28 1,29 1,30 77,31 pro_romney}
{2 4,3 10,4 1,6 3,7 1,8 2,17 1,27 1,28 1,30 126}
{1 1,2 3,3 6,4 2,6 5,8 2,13 1,17 1,19 1,28 1,30 128}
{1 1,2 2,3 3,4 1,5 2,6 4,8 3,16 1,27 1,28 1,30 111,31 pro_romney}
{0 1,2 1,3 3,4 1,5 1,6 5,8 2,16 2,17 2,22 1,28 1,30 120,31 pro_romney}
{0 1,1 1,2 2,3 3,5 1,8 5,17 3,27 1,30 88}
{1 1,2 1,3 5,4 1,5 2,6 4,8 3,9 1,17 2,28 1,30 135}
{0 1,3 4,4 1,5 2,6 3,8 4,13 2,17 2,27 1,28 1,29 1,30 110}
{1 1,3 2,4 1,6 1,8 1,13 1,17 1,27 1,30 37,31 pro_romney}
{2 3,3 5,4 2,5 1,6 4,8 2,15 1,16 1,17 1,20 1,27 1,29 2,30 130}
